code,ticker,earnings_date,period_type,sales,operating_profit,net_profit,eps,dps,reported_eps,eps_estimate,surprise_pct,source,sales_yoy,operating_profit_yoy,net_profit_yoy,eps_yoy
2206,2206.T,2023-11-02 02:00:00,quarterly,,,,81.38,,81.38,58.76,38.49,yfinance,,,,44.26520120546002
1802,1802.T,2023-11-05 19:00:00,quarterly,,,,32.29,,32.29,18.73,72.44,yfinance,,,,251.3601741022851
1803,1803.T,2023-11-06 19:00:00,quarterly,,,,-3.18,,-3.18,14.16,-122.47,yfinance,,,,-112.57911392405062
2371,2371.T,2023-11-06 21:00:00,quarterly,,,,21.21,,21.21,21.55,-1.59,yfinance,,,,-9.552238805970143
2395,2395.T,2023-11-07 01:00:00,quarterly,,,,38.26,,38.26,26.97,41.86,yfinance,,,,16.009702850212253
2602,2602.T,2023-11-07 19:00:00,quarterly,,,,30.23,,30.23,32.17,-6.05,yfinance,,,,21.162324649298604
2432,2432.T,2023-11-08 01:00:00,quarterly,,,,24.82,,24.82,33.56,-26.05,yfinance,,,,-40.42246759481517
2503,2503.T,2023-11-08 01:00:00,quarterly,,,,64.12,,64.12,61.38,4.46,yfinance,,,,96.68711656441718
1963,1963.T,2023-11-08 19:00:00,quarterly,,,,9.69,,9.69,37.8,-74.37,yfinance,,,,-77.25352112676057
1719,1719.T,2023-11-09 00:00:00,quarterly,,,,10.95,,10.95,14.8,-26.01,yfinance,,,,-57.689335394126736
2269,2269.T,2023-11-09 00:00:00,quarterly,,,,58.54,,58.54,48.11,21.68,yfinance,,,,40.75498918009136
2264,2264.T,2023-11-09 00:00:00,quarterly,,,,75.38,,75.38,54.63,37.97,yfinance,,,,-87.18898708361658
1605,1605.T,2023-11-09 01:00:00,quarterly,,,,20.47,,20.47,48.6,-57.88,yfinance,,,,-73.98983481575604
2579,2579.T,2023-11-09 02:00:00,quarterly,,,,43.54,,43.54,33.88,28.51,yfinance,,,,210.77801570306923
1414,1414.T,2023-11-09 19:00:00,quarterly,,,,16.55,,16.55,13.3,24.48,yfinance,,,,16.058906030855546
1808,1808.T,2023-11-09 19:00:00,quarterly,,,,50.25,,50.25,44.04,14.11,yfinance,,,,-8.619749045280964
2587,2587.T,2023-11-09 19:00:00,quarterly,,,,93.19,,93.19,82.71,12.67,yfinance,,,,21.05741751104182
1662,1662.T,2023-11-09 19:00:00,quarterly,,,,54.47,,54.47,28.2,93.16,yfinance,,,,13.597497393117822
1925,1925.T,2023-11-09 19:00:00,quarterly,,,,143.69,,143.69,124.18,15.72,yfinance,,,,57.658547289883685
2201,2201.T,2023-11-10 01:00:00,quarterly,,,,64.6,,64.6,53.09,21.69,yfinance,,,,-38.12260536398468
2154,2154.T,2023-11-10 01:00:00,quarterly,,,,26.3,,26.3,21.63,21.62,yfinance,,,,32.36034222445898
2502,2502.T,2023-11-10 01:00:00,quarterly,,,,44.23,,44.23,36.77,20.29,yfinance,,,,46.69983416252072
1860,1860.T,2023-11-12 19:00:00,quarterly,,,,10.61,,10.61,17.0,-37.59,yfinance,,,,25.11792452830187
1812,1812.T,2023-11-12 22:00:00,quarterly,,,,63.69,,63.69,67.3,-5.36,yfinance,,,,59.105670746939786
1801,1801.T,2023-11-13 00:00:00,quarterly,,,,91.31,,91.31,68.67,32.97,yfinance,,,,854.6280991735538
1979,1979.T,2023-11-13 01:00:00,quarterly,,,,45.97,,45.97,40.0,14.92,yfinance,,,,-14.538018218999815
2267,2267.T,2023-11-13 19:00:00,quarterly,,,,41.53,,41.53,40.02,3.75,yfinance,,,,-1.142585098785996
2198,2198.T,2023-11-16 00:00:00,annual,21990.0,1955.0,1340.0,45.9,24.0,45.9,,,kabutan,15.396725440806044,8.130530973451327,-4.148783977110158,-3.3684210526315814
2315,2315.T,2023-11-16 00:00:00,annual,5679.0,-2653.0,-4280.0,-34.7,0.0,-34.7,,,kabutan,-11.844147780192486,-91.0007199424046,31.45419602818706,36.56307129798903
2301,2301.T,2023-11-16 00:00:00,annual,8784.0,2310.0,1753.0,125.7,51.0,125.7,,,kabutan,29.691421821940057,42.50462677359654,25.573065902578797,26.458752515090538
2345,2345.T,2023-11-16 00:00:00,annual,40.0,-1265.0,-2742.0,-186.4,0.0,-186.4,,,kabutan,-97.50467872738615,-780.1075268817204,-553.2231404958677,-484.32989690721655
1840,1840.T,2023-11-16 00:00:00,annual,34403.0,393.0,233.0,9.3,6.0,9.3,,,kabutan,-0.9016015670008065,165.54054054054055,1.3043478260869565,1.086956521739146
1383,1383.T,2023-11-16 00:00:00,annual,7061.0,76.0,78.0,50.9,10.0,50.9,,,kabutan,10.448928515563898,231.0344827586207,-61.386138613861384,-64.25561797752809
1873,1873.T,2023-11-16 00:00:00,annual,39103.0,973.0,-47.0,-1.2,11.0,-1.2,,,kabutan,-8.59086446304175,-61.43479984145858,-103.18860244233379,-103.25203252032522
2590,2590.T,2023-11-26 19:00:00,quarterly,,,,58.4,,58.4,31.12,87.67,yfinance,,,,33.09024612579762
2593,2593.T,2023-11-30 19:00:00,quarterly,,,,34.58,,34.58,49.27,-29.82,yfinance,,,,352.6178010471204
1928,1928.T,2023-12-06 19:00:00,quarterly,,,,75.98,,75.98,66.94,13.51,yfinance,,,,-1.2990387113535984
2337,2337.T,2024-01-10 19:00:00,quarterly,,,,2.45,,2.45,8.7,-71.84,yfinance,,,,-84.2443729903537
1407,1407.T,2024-01-11 19:00:00,quarterly,,,,20.17,,20.17,43.04,-53.14,yfinance,,,,-73.0203317281969
2325,2325.T,2024-01-16 00:00:00,annual,22027.0,1618.0,1997.0,209.3,85.0,209.3,,,kabutan,14.53902553169362,-16.339193381592555,15.701042873696409,15.635359116022105
1605,1605.T,2024-01-16 00:00:00,annual,2164516.0,1114189.0,321708.0,248.6,74.0,248.6,62.08,15.82,kabutan,,,,1114.4601856375184
2266,2266.T,2024-01-16 00:00:00,annual,44296.0,626.0,446.0,22.9,25.0,22.9,,,kabutan,5.6578570747066115,81.44927536231884,103.65296803652969,102.65486725663715
1663,1663.T,2024-01-16 00:00:00,annual,96298.0,9668.0,6464.0,242.8,38.0,242.8,,,kabutan,-9.323917137476458,32.365826944140196,35.62736046999581,35.41550474065811
2195,2195.T,2024-01-16 00:00:00,annual,4536.0,472.0,308.0,17.6,4.0,17.6,,,kabutan,-5.970149253731343,-22.495894909688012,-41.99623352165725,-41.91419141914191
2193,2193.T,2024-01-16 00:00:00,annual,7607.0,-2799.0,-2229.0,-23.2,0.0,-23.2,,,kabutan,-16.277790006603567,20.482954545454547,36.09518348623853,30.74626865671642
2124,2124.T,2024-01-16 00:00:00,annual,34475.0,8215.0,5978.0,37.4,22.5,37.4,,,kabutan,13.274190898636437,16.624077228847245,18.870550805329092,20.257234726688093
2206,2206.T,2024-01-16 00:00:00,annual,332590.0,18622.0,14133.0,222.3,80.0,222.3,11.26,59.28,kabutan,,,,173.16293929712464
1435,1435.T,2024-01-16 00:00:00,annual,8625.0,748.0,886.0,9.9,2.0,9.9,,,kabutan,59.103486441615935,15.968992248062017,23.226703755215578,23.750000000000004
2160,2160.T,2024-01-16 00:00:00,annual,26010.0,13108.0,8094.0,169.5,0.0,169.5,13.04,49.62,kabutan,49.32828108852911,851.9244734931009,1986.082474226804,1967.0731707317077
1718,1718.T,2024-01-16 00:00:00,annual,32203.0,1316.0,839.0,768.0,230.0,768.0,,,kabutan,4.697964757136354,19.419237749546276,14.305177111716622,14.268710013390862
1994,1994.T,2024-01-16 00:00:00,annual,7332.0,355.0,302.0,36.0,20.0,36.0,,,kabutan,-2.6294820717131477,108.8235294117647,100.0,103.38983050847459
2211,2211.T,2024-01-16 00:00:00,annual,105534.0,1374.0,969.0,37.6,30.0,37.6,,,kabutan,4.88997555012225,-68.29718504845408,-71.29739336492891,-71.29770992366412
2212,2212.T,2024-01-16 00:00:00,annual,1175562.0,41962.0,30168.0,146.2,25.0,146.2,42.85,27.91,kabutan,,,,525.0534416417271
2330,2330.T,2024-01-16 00:00:00,annual,4817.0,52.0,113.0,3.3,0.0,3.3,,,kabutan,-3.4282277465918205,169.33333333333334,205.607476635514,200.0
1724,1724.T,2024-01-16 00:00:00,annual,10443.0,546.0,433.0,93.4,25.0,93.4,,,kabutan,4.796788760662318,31.88405797101449,47.27891156462585,46.62480376766091
2215,2215.T,2024-01-16 00:00:00,annual,26442.0,597.0,474.0,68.5,0.0,68.5,,,kabutan,7.697947214076247,209.14076782449723,141.39737991266375,141.38972809667675
2216,2216.T,2024-01-16 00:00:00,annual,29015.0,3388.0,2462.0,59.0,19.33,59.0,,,kabutan,15.5147702842583,75.2715985514744,82.91233283803864,84.375
1899,1899.T,2024-01-16 00:00:00,annual,162243.0,5205.0,3386.0,400.1,110.0,400.1,,,kabutan,5.1082548361600955,-0.0576036866359447,-7.232876712328768,-6.562354040168137
2268,2268.T,2024-01-16 00:00:00,annual,24760.0,1828.0,1201.0,124.7,40.0,124.7,,,kabutan,12.351393048370996,6.963136337039204,-2.5162337662337664,-2.578124999999998
1429,1429.T,2024-01-16 00:00:00,annual,28341.0,2881.0,2004.0,63.8,32.0,63.8,,,kabutan,10.40514218932606,23.701159295835122,29.373789541639766,32.91666666666666
2311,2311.T,2024-01-16 00:00:00,annual,5059.0,161.0,626.0,70.1,32.0,70.1,,,kabutan,5.002075550020756,147.6923076923077,74.3732590529248,73.94540942928039
1897,1897.T,2024-01-16 00:00:00,annual,10659.0,238.0,270.0,125.1,50.0,125.1,,,kabutan,7.688421903414831,63.013698630136986,42.10526315789473,41.51583710407238
2009,2009.T,2024-01-16 00:00:00,annual,26385.0,1061.0,966.0,41.5,17.0,41.5,,,kabutan,8.121952218989469,-13.879870129870131,3.7593984962406015,3.75
2170,2170.T,2024-01-16 00:00:00,annual,33969.0,4623.0,2842.0,25.5,11.3,25.5,,,kabutan,3.6398584329997563,27.46071133167907,38.095238095238095,37.83783783783784
2169,2169.T,2024-01-16 00:00:00,annual,9722.0,1465.0,998.0,146.4,66.0,146.4,,,kabutan,0.662663077241665,-5.483870967741936,-0.7952286282306162,-0.7457627118644029
2173,2173.T,2024-01-16 00:00:00,annual,13136.0,1027.0,678.0,44.2,13.5,44.2,,,kabutan,-5.787850534318296,38.971583220568334,22.60397830018083,22.437673130193907
1911,1911.T,2024-01-16 00:00:00,annual,1733169.0,146258.0,102170.0,168.0,41.67,168.0,50.97,24.15,kabutan,,,,444.57050243111837
1959,1959.T,2024-01-29 02:00:00,quarterly,,,,97.38,,97.38,60.98,59.69,yfinance,,,,16.706615532118885
2002,2002.T,2024-01-29 19:00:00,quarterly,,,,37.22,,37.22,25.96,43.4,yfinance,,,,14.031862745098033
2127,2127.T,2024-01-29 19:00:00,quarterly,,,,11.09,,11.09,8.33,33.13,yfinance,,,,30.011723329425564
1878,1878.T,2024-01-29 19:00:00,quarterly,,,,63.08,,63.08,54.16,16.48,yfinance,,,,5.133333333333331
2331,2331.T,2024-01-30 19:00:00,quarterly,,,,13.16,,13.16,12.2,7.87,yfinance,,,,-71.32897603485839
2413,2413.T,2024-01-31 01:00:00,quarterly,,,,19.46,,19.46,22.62,-13.98,yfinance,,,,20.271940667490735
2175,2175.T,2024-01-31 04:00:00,quarterly,,,,2.35,,2.35,5.28,-55.49,yfinance,,,,-73.65470852017938
2282,2282.T,2024-01-31 19:00:00,quarterly,,,,92.92,,92.92,96.73,-3.94,yfinance,,,,15.744892874937719
2395,2395.T,2024-02-01 19:00:00,quarterly,,,,19.9,,19.9,41.02,-51.49,yfinance,,,,-47.9874542603241
2327,2327.T,2024-02-01 19:00:00,quarterly,,,,32.7,,32.7,32.86,-0.48,yfinance,,,,9.2184368737475
1802,1802.T,2024-02-04 19:00:00,quarterly,,,,24.76,,24.76,14.63,69.24,yfinance,,,,-23.319913285847004
2371,2371.T,2024-02-05 19:00:00,quarterly,,,,23.76,,23.76,24.59,-3.39,yfinance,,,,12.022630834512025
2296,2296.T,2024-02-05 22:00:00,quarterly,,,,136.55,,136.55,130.75,4.44,yfinance,,,,83.7819650067295
1332,1332.T,2024-02-05 23:00:00,quarterly,,,,27.67,,27.67,9.15,202.4,yfinance,,,,225.9128386336867
2229,2229.T,2024-02-06 01:00:00,quarterly,,,,50.46,,50.46,42.11,19.82,yfinance,,,,36.6738894907909
2317,2317.T,2024-02-06 02:00:00,quarterly,,,,4.82,,4.82,4.41,9.28,yfinance,,,,6.401766004415012
2432,2432.T,2024-02-07 01:00:00,quarterly,,,,-346.99,,-346.99,-5.81,-5875.09,yfinance,,,,-1498.0257856567284
1801,1801.T,2024-02-07 19:00:00,quarterly,,,,26.32,,26.32,68.91,-61.81,yfinance,,,,-71.17511773080714
1721,1721.T,2024-02-07 19:00:00,quarterly,,,,66.34,,66.34,47.48,39.72,yfinance,,,,-58.22418136020151
2201,2201.T,2024-02-07 19:00:00,quarterly,,,,41.05,,41.05,32.22,27.42,yfinance,,,,-36.45510835913313
1719,1719.T,2024-02-07 19:00:00,quarterly,,,,18.15,,18.15,27.7,-34.48,yfinance,,,,65.75342465753424
1803,1803.T,2024-02-07 23:00:00,quarterly,,,,-50.61,,-50.61,15.9,-418.4,yfinance,,,,-1491.5094339622642
2269,2269.T,2024-02-08 00:00:00,quarterly,,,,61.0,,61.0,53.73,13.53,yfinance,,,,4.2022548684660075
2607,2607.T,2024-02-08 01:00:00,quarterly,,,,-86.0,,-86.0,30.07,-386.0,yfinance,,,,-794.6688206785136
2264,2264.T,2024-02-08 19:00:00,quarterly,,,,46.92,,46.92,55.68,-15.74,yfinance,,,,-37.755372777925174
2270,2270.T,2024-02-08 19:00:00,quarterly,,,,54.78,,54.78,46.68,17.35,yfinance,,,,14.842767295597481
2267,2267.T,2024-02-08 19:00:00,quarterly,,,,55.56,,55.56,53.1,4.63,yfinance,,,,33.782807608957384
2146,2146.T,2024-02-08 19:00:00,quarterly,,,,3.69,,3.69,3.68,0.24,yfinance,,,,-41.42857142857142
2602,2602.T,2024-02-08 19:00:00,quarterly,,,,60.24,,60.24,30.47,97.71,yfinance,,,,99.27224611313265
1414,1414.T,2024-02-08 19:00:00,quarterly,,,,17.95,,17.95,15.64,14.79,yfinance,,,,8.459214501510564
1808,1808.T,2024-02-08 19:00:00,quarterly,,,,39.92,,39.92,35.56,12.27,yfinance,,,,-20.557213930348254
1662,1662.T,2024-02-08 19:00:00,quarterly,,,,32.37,,32.37,16.96,90.85,yfinance,,,,-40.5727923627685
1925,1925.T,2024-02-08 19:00:00,quarterly,,,,94.07,,94.07,76.87,22.38,yfinance,,,,-34.53267450762058
1951,1951.T,2024-02-08 19:00:00,quarterly,,,,17.3,,17.3,32.46,-46.72,yfinance,,,,-83.1219512195122
1963,1963.T,2024-02-08 19:00:00,quarterly,,,,-8.21,,-8.21,30.3,-127.1,yfinance,,,,-184.7265221878225
2154,2154.T,2024-02-09 01:00:00,quarterly,,,,35.5,,35.5,35.1,1.15,yfinance,,,,34.980988593155885
1860,1860.T,2024-02-12 19:00:00,quarterly,,,,4.57,,4.57,14.5,-68.48,yfinance,,,,-56.92742695570217
1812,1812.T,2024-02-12 22:00:00,quarterly,,,,55.22,,55.22,53.62,2.98,yfinance,,,,-13.298791018998271
1605,1605.T,2024-02-12 23:00:00,quarterly,,,,71.9,,71.9,62.08,15.82,yfinance,,,,-71.07803700724055
1979,1979.T,2024-02-13 01:00:00,quarterly,,,,54.59,,54.59,46.79,16.67,yfinance,,,,18.751359582336317
2206,2206.T,2024-02-13 01:00:00,quarterly,,,,17.94,,17.94,11.26,59.28,yfinance,,,,-91.9298245614035
2502,2502.T,2024-02-13 01:00:00,quarterly,,,,20.42,,20.42,23.91,-14.6,yfinance,,,,-53.832240560705394
1911,1911.T,2024-02-13 19:00:00,quarterly,,,,63.27,,63.27,50.97,24.15,yfinance,,,,-62.33928571428571
2579,2579.T,2024-02-13 19:00:00,quarterly,,,,-11.1,,-11.1,-8.82,-25.92,yfinance,,,,-125.49379880569592
2492,2492.T,2024-02-13 19:00:00,quarterly,,,,-0.33,,-0.33,0.42,-178.57,yfinance,,,,-147.82608695652175
2501,2501.T,2024-02-14 01:00:00,quarterly,,,,14.55,,14.55,14.74,-1.32,yfinance,,,,3630.7692307692305
2212,2212.T,2024-02-14 01:00:00,quarterly,,,,54.81,,54.81,42.85,27.91,yfinance,,,,-62.51025991792065
2503,2503.T,2024-02-14 01:00:00,quarterly,,,,35.54,,35.54,43.41,-18.14,yfinance,,,,-44.572676232064886
2587,2587.T,2024-02-15 01:00:00,quarterly,,,,50.4,,50.4,40.33,24.96,yfinance,,,,-45.91694387809851
1928,1928.T,2024-02-16 00:00:00,annual,3107242.0,270956.0,202325.0,309.3,123.0,309.3,68.49,35.8,kabutan,,,,307.0808107396683
1433,1433.T,2024-02-16 00:00:00,annual,9394.0,246.0,231.0,26.1,20.0,26.1,,,kabutan,72.11432759252473,214.41860465116278,460.9375,457.5342465753424
1758,1758.T,2024-02-16 00:00:00,annual,14571.0,225.0,212.0,108.0,35.0,108.0,,,kabutan,-0.9382011013665102,-71.76913425345045,-65.41598694942904,-63.58732299393123
2217,2217.T,2024-02-16 00:00:00,annual,34933.0,2474.0,1715.0,81.6,32.67,81.6,,,kabutan,7.469620058452546,2.1048287247214197,0.7046388725778039,1.1152416356877217
2163,2163.T,2024-02-16 00:00:00,annual,10110.0,1522.0,1051.0,99.0,75.0,99.0,,,kabutan,9.391906513741615,27.470686767169177,17.430167597765365,17.577197149643702
2593,2593.T,2024-02-29 19:00:00,quarterly,,,,25.08,,25.08,30.07,-16.6,yfinance,,,,-27.472527472527474
2590,2590.T,2024-02-29 19:00:00,quarterly,,,,7.73,,7.73,-117.84,106.56,yfinance,,,,-86.76369863013699
1928,1928.T,2024-03-06 19:00:00,quarterly,,,,93.0,,93.0,68.49,35.8,yfinance,,,,-69.93210475266731
2341,2341.T,2024-03-16 00:00:00,annual,4318.0,107.0,-32.0,-1.3,5.0,-1.3,,,kabutan,6.775469831849653,98.14814814814815,-172.72727272727272,-176.47058823529412
2292,2292.T,2024-03-16 00:00:00,annual,425011.0,12673.0,9073.0,286.9,84.0,286.9,,,kabutan,6.463547824692892,-13.025873309999314,-14.162724692526016,-14.178881244391276
2300,2300.T,2024-03-16 00:00:00,annual,4917.0,83.0,119.0,22.6,8.5,22.6,,,kabutan,4.88481228668942,146.89265536723164,170.41420118343197,169.96904024767804
2305,2305.T,2024-03-16 00:00:00,annual,36396.0,2283.0,1157.0,68.2,70.0,68.2,,,kabutan,-5.621823462296442,-43.16654219566841,-48.73726185201595,-48.683220466516175
1418,1418.T,2024-03-16 00:00:00,annual,12626.0,270.0,384.0,24.8,8.0,24.8,,,kabutan,10.174520069808029,60.71428571428571,114.52513966480447,119.46902654867256
2337,2337.T,2024-03-16 00:00:00,annual,82747.0,12960.0,12108.0,26.9,9.0,26.9,8.7,-71.84,kabutan,,,,997.9591836734693
2186,2186.T,2024-03-16 00:00:00,annual,8169.0,670.0,513.0,65.3,33.0,65.3,,,kabutan,0.12256403971074886,4.199066874027993,-24.890190336749633,-24.76958525345622
2338,2338.T,2024-03-16 00:00:00,annual,205.0,-942.0,-902.0,-21.7,0.0,-21.7,,,kabutan,-22.348484848484848,-139.08629441624365,5.450733752620545,14.566929133858267
1407,1407.T,2024-04-11 20:00:00,quarterly,,,,25.67,,25.67,53.12,-51.68,yfinance,,,,27.268220128904314
1944,1944.T,2024-04-16 00:00:00,annual,654516.0,42677.0,33553.0,165.3,63.0,165.3,,,kabutan,7.450601839995271,14.018167245524978,16.8198593412715,17.90299572039945
2156,2156.T,2024-04-16 00:00:00,annual,2050.0,37.0,-74.0,-19.6,6.0,-19.6,,,kabutan,-2.705268153773137,-77.97619047619048,-154.41176470588235,-154.44444444444446
2342,2342.T,2024-04-16 00:00:00,annual,13083.0,89.0,4.0,0.2,3.0,0.2,,,kabutan,14.47195730160119,455.99999999999994,100.97799511002445,100.8230452674897
2267,2267.T,2024-04-16 00:00:00,annual,503079.0,63399.0,51006.0,164.5,55.5,164.5,53.1,4.63,kabutan,,,,196.0763138948884
2351,2351.T,2024-04-16 00:00:00,annual,2846.0,102.0,112.0,14.1,2.0,14.1,,,kabutan,3.378132945877225,30.76923076923077,80.64516129032258,78.48101265822784
1723,1723.T,2024-04-16 00:00:00,annual,38894.0,6248.0,4672.0,73.2,23.0,73.2,,,kabutan,13.367144689285299,38.782763216348286,47.52131354594253,48.17813765182187
1515,1515.T,2024-04-16 00:00:00,annual,166884.0,11177.0,6602.0,79.4,33.8,79.4,,,kabutan,1.7461285209120838,-18.009096244131456,-32.49488752556237,-32.4829931972789
2329,2329.T,2024-04-16 00:00:00,annual,52819.0,2678.0,4021.0,29.8,26.0,29.8,,,kabutan,-5.54880011444512,-36.2532730302309,28.34344079157357,28.44827586206897
1968,1968.T,2024-04-16 00:00:00,annual,129363.0,10049.0,8395.0,147.0,45.0,147.0,,,kabutan,2.8535309364415538,-29.947716974555593,-20.943591675298993,-21.01020956475013
2332,2332.T,2024-04-16 00:00:00,annual,14224.0,997.0,696.0,130.1,49.0,130.1,,,kabutan,0.1619604253221604,2.151639344262295,0.8695652173913043,0.6187161639597702
1826,1826.T,2024-04-16 00:00:00,annual,26083.0,200.0,75.0,4.9,26.0,4.9,,,kabutan,-13.40592941801401,-89.02907295666483,-94.33962264150944,-94.28238039673278
1878,1878.T,2024-04-16 00:00:00,annual,1731467.0,104819.0,74685.0,222.1,111.0,222.1,54.16,16.48,kabutan,,,,252.0925808497146
2229,2229.T,2024-04-16 00:00:00,annual,303027.0,27304.0,19886.0,159.2,56.0,159.2,42.11,19.82,kabutan,,,,215.49742370194207
1726,1726.T,2024-04-16 00:00:00,annual,40259.0,2062.0,1353.0,29.8,14.0,29.8,,,kabutan,11.76225639886736,26.03911980440098,32.0,31.85840707964601
1835,1835.T,2024-04-16 00:00:00,annual,141845.0,11751.0,8296.0,241.0,97.0,241.0,,,kabutan,13.784583791241847,29.558985667034175,4.946236559139785,4.919460165433179
2317,2317.T,2024-04-16 00:00:00,annual,76940.0,9713.0,7232.0,18.7,10.0,18.7,4.41,9.28,kabutan,,,,287.9668049792531
1333,1333.T,2024-04-16 00:00:00,annual,1030674.0,26534.0,20853.0,137.9,28.33,137.9,,,kabutan,1.001317058256309,-10.282333051563821,12.137018713701872,13.778877887788783
1822,1822.T,2024-04-16 00:00:00,annual,163222.0,466.0,-2072.0,-23.5,5.4,-23.5,,,kabutan,4.595962832425505,-90.79778830963664,-171.10501029512696,-170.99697885196375
1736,1736.T,2024-04-16 00:00:00,annual,29374.0,2026.0,1386.0,90.4,41.67,90.4,,,kabutan,12.380442267962353,3.7378392217101895,11.235955056179774,13.567839195979914
1909,1909.T,2024-04-16 00:00:00,annual,55878.0,4775.0,3287.0,120.4,12.5,120.4,,,kabutan,11.257566103854732,23.76879212026957,29.460417487199685,31.44104803493451
1301,1301.T,2024-04-16 00:00:00,annual,261604.0,8806.0,5936.0,548.6,100.0,548.6,,,kabutan,-3.8810730176692987,8.64898210980876,2.663438256658596,1.762196253014283
1827,1827.T,2024-04-16 00:00:00,annual,107415.0,3185.0,2645.0,77.0,16.0,77.0,,,kabutan,-6.15416874164548,11.402588317593564,38.19226750261233,38.24057450628365
1969,1969.T,2024-04-16 00:00:00,annual,363366.0,24192.0,19612.0,147.8,64.5,147.8,,,kabutan,7.241072983286653,57.84940623776589,60.399116708922875,59.956709956709965
2293,2293.T,2024-04-16 00:00:00,annual,28211.0,144.0,123.0,60.3,20.0,60.3,,,kabutan,-4.233145495281418,166.66666666666669,164.3979057591623,164.83870967741936
1980,1980.T,2024-04-16 00:00:00,annual,197431.0,10877.0,9087.0,70.7,25.17,70.7,,,kabutan,6.167959948591371,29.057902230659703,37.14156353757923,37.01550387596899
1721,1721.T,2024-04-16 00:00:00,annual,571186.0,39221.0,27453.0,228.5,105.0,228.5,47.48,39.72,kabutan,,,,244.43774495025625
1914,1914.T,2024-04-16 00:00:00,annual,23575.0,1012.0,932.0,46.6,16.0,46.6,,,kabutan,-1.3928392169984942,30.077120822622106,77.18631178707224,83.46456692913388
1871,1871.T,2024-04-16 00:00:00,annual,129294.0,7827.0,5054.0,108.6,44.0,108.6,,,kabutan,18.2635579500032,36.95538057742782,33.3509234828496,33.415233415233395
1942,1942.T,2024-04-16 00:00:00,annual,598427.0,40934.0,27345.0,133.8,41.0,133.8,,,kabutan,10.496714237442736,24.99694637840479,29.18694193792224,29.15057915057917
1882,1882.T,2024-04-16 00:00:00,annual,118060.0,5473.0,3793.0,79.9,42.0,79.9,,,kabutan,-0.556767547443165,15.561655405405405,20.031645569620256,19.790104947526242
1798,1798.T,2024-04-16 00:00:00,annual,43344.0,2223.0,1606.0,146.5,16.0,146.5,,,kabutan,11.209749839640795,85.09575353871773,78.44444444444446,78.44092570036541
2282,2282.T,2024-04-16 00:00:00,annual,1303432.0,,28078.0,273.7,119.0,273.7,96.73,-3.94,kabutan,,,,194.55445544554453
1802,1802.T,2024-04-16 00:00:00,annual,2325162.0,79381.0,75059.0,104.7,75.0,104.7,14.63,69.24,kabutan,,,,322.85945072697893
2326,2326.T,2024-04-16 00:00:00,annual,11512.0,4427.0,4377.0,315.5,80.0,315.5,,,kabutan,10.310463779225756,0.3172445048719692,42.94578706727629,44.65841357175608
1979,1979.T,2024-04-16 00:00:00,annual,293556.0,18270.0,15602.0,236.0,65.5,236.0,46.79,16.67,kabutan,,,,332.313610551383
2181,2181.T,2024-04-16 00:00:00,annual,1327123.0,52065.0,29971.0,13.2,8.6,13.2,,,kabutan,6.801163034932091,21.77807924404734,31.676991344844254,33.33333333333332
1976,1976.T,2024-04-16 00:00:00,annual,60377.0,8061.0,6243.0,126.1,55.0,126.1,,,kabutan,8.028269815709429,18.02342606149341,33.3974358974359,34.148936170212764
1380,1380.T,2024-04-16 00:00:00,annual,7392.0,11.0,98.0,23.6,10.0,23.6,,,kabutan,4.554455445544554,-42.10526315789473,-37.17948717948718,-36.89839572192513
1975,1975.T,2024-04-16 00:00:00,annual,91676.0,4568.0,3712.0,144.4,60.0,144.4,,,kabutan,14.350575644559754,69.37337782721542,49.67741935483871,49.482401656314714
1972,1972.T,2024-04-16 00:00:00,annual,42914.0,3711.0,2593.0,134.5,40.0,134.5,,,kabutan,7.8322486619594445,9.955555555555556,9.317032040472176,9.260763606823726
1898,1898.T,2024-04-16 00:00:00,annual,88037.0,4091.0,2740.0,75.2,90.0,75.2,,,kabutan,-4.736295366502911,53.278381416260764,143.12333629103816,144.95114006514657
1379,1379.T,2024-04-16 00:00:00,annual,79426.0,3180.0,3525.0,111.2,50.0,111.2,,,kabutan,8.832556864894492,207.8697421981004,273.04860088365245,272.67080745341616
1514,1514.T,2024-04-16 00:00:00,annual,14416.0,-154.0,7530.0,144.7,60.0,144.7,,,kabutan,-63.86333441957236,-104.01041666666666,105.34496863921461,111.85944363103953
1879,1879.T,2024-04-16 00:00:00,annual,133517.0,17577.0,12286.0,210.1,53.0,210.1,,,kabutan,17.40338535941965,2.275107645758175,2.2725380837426123,2.2384428223844255
2349,2349.T,2024-04-16 00:00:00,annual,22571.0,2809.0,2108.0,191.8,27.0,191.8,,,kabutan,10.377035551860727,10.416666666666668,-4.615384615384616,-3.618090452261301
1967,1967.T,2024-04-16 00:00:00,annual,48296.0,1807.0,1479.0,58.7,27.0,58.7,,,kabutan,8.530337078651685,-11.116576487948844,-20.739549839228296,-19.478737997256516
2179,2179.T,2024-04-16 00:00:00,annual,13102.0,702.0,433.0,78.2,18.0,78.2,,,kabutan,3.4014679188698604,-1.4044943820224718,2.8503562945368173,2.894736842105267
1952,1952.T,2024-04-16 00:00:00,annual,127978.0,9235.0,7168.0,155.2,50.0,155.2,,,kabutan,14.02783470249657,29.63222908478383,28.068608182955156,29.44120100083401
