ticker,code,earnings_date,reported_eps,eps_estimate,surprise_pct,source
2157.T,2157,2016-10-06 20:00:00,1.72,13.29,-87.07,yfinance
2157.T,2157,2016-06-29 20:00:00,5.46,6.98,-21.76,yfinance
2157.T,2157,2016-04-07 20:00:00,14.85,12.78,16.2,yfinance
2157.T,2157,2016-01-07 19:00:00,4.16,2.02,105.49,yfinance
2157.T,2157,2015-10-12 20:00:00,4.39,4.51,-2.57,yfinance
2157.T,2157,2015-07-09 20:00:00,6.57,11.99,-45.22,yfinance
2157.T,2157,2015-04-09 20:00:00,13.07,15.85,-17.55,yfinance
2157.T,2157,2015-01-12 19:00:00,4.17,3.88,7.67,yfinance
2157.T,2157,2014-10-09 20:00:00,6.45,8.07,-20.08,yfinance
2157.T,2157,2014-07-09 20:00:00,9.87,7.81,26.31,yfinance
2157.T,2157,2014-04-09 20:00:00,12.33,9.39,31.28,yfinance
2158.T,2158,2019-02-13 19:00:00,-1.43,1.28,-211.72,yfinance
2158.T,2158,2018-11-13 19:00:00,1.22,1.23,-0.81,yfinance
2158.T,2158,2018-08-13 20:00:00,3.66,1.96,86.73,yfinance
2158.T,2158,2018-05-14 20:00:00,13.87,8.27,67.71,yfinance
2160.T,2160,2026-02-12 19:00:00,-74.44,224.64,-133.14,yfinance
2160.T,2160,2025-11-13 19:00:00,8.54,10.82,-21.07,yfinance
2160.T,2160,2025-08-14 03:00:00,-7.62,-109.7,93.05,yfinance
2160.T,2160,2025-05-15 03:00:00,-10.57,27.86,-137.94,yfinance
2160.T,2160,2025-02-13 19:00:00,-6.57,113.19,-105.8,yfinance
2160.T,2160,2024-11-14 02:00:00,19.51,13.04,49.62,yfinance
2160.T,2160,2015-11-11 19:00:00,-5.27,-2.17,-142.7,yfinance
2160.T,2160,2015-05-12 20:00:00,-4.57,-3.44,-32.62,yfinance
2160.T,2160,2015-02-12 19:00:00,0.9,-3.4,126.5,yfinance
2160.T,2160,2014-11-13 19:00:00,-2.97,-3.78,21.59,yfinance
2160.T,2160,2014-08-13 20:00:00,-3.57,-3.66,2.46,yfinance
2160.T,2160,2014-05-14 20:00:00,-4.07,-2.96,-37.54,yfinance
2160.T,2160,2014-02-13 19:00:00,-3.83,-2.21,-73.45,yfinance
2160.T,2160,2013-11-13 19:00:00,-11.87,-3.03,-292.07,yfinance
2160.T,2160,2013-08-11 20:00:00,-3.4,-2.95,-15.25,yfinance
2160.T,2160,2013-05-14 20:00:00,-3.27,-3.41,4.3,yfinance
2168.T,2168,2017-04-06 20:00:00,-2.68,2.7,-199.26,yfinance
2168.T,2168,2017-01-12 19:00:00,-7.52,-1.7,-342.35,yfinance
2170.T,2170,2008-05-13 23:00:00,1.31,1.29,1.48,yfinance
2175.T,2175,2026-01-30 01:00:00,-3.84,0.91,-521.98,yfinance
2175.T,2175,2025-10-28 02:00:00,13.12,5.49,138.98,yfinance
2175.T,2175,2025-07-29 02:00:00,47.17,10.09,367.49,yfinance
2175.T,2175,2025-04-28 02:00:00,25.93,24.59,5.47,yfinance
2175.T,2175,2025-01-31 04:00:00,2.19,7.06,-68.96,yfinance
2175.T,2175,2024-10-29 05:00:00,6.13,11.32,-45.85,yfinance
2175.T,2175,2024-07-26 05:00:00,36.71,29.69,23.64,yfinance
2175.T,2175,2024-04-25 20:00:00,32.81,35.04,-6.36,yfinance
2175.T,2175,2024-01-31 04:00:00,2.35,5.28,-55.49,yfinance
2175.T,2175,2023-10-26 20:00:00,8.92,15.14,-41.08,yfinance
2175.T,2175,2023-07-27 20:00:00,38.89,28.91,34.52,yfinance
2175.T,2175,2023-04-28 02:00:00,21.15,16.5,28.18,yfinance
2175.T,2175,2023-01-30 19:00:00,4.97,3.44,44.48,yfinance
2175.T,2175,2022-10-27 20:00:00,13.24,12.07,9.69,yfinance
2175.T,2175,2022-07-28 20:00:00,34.14,31.21,9.39,yfinance
2175.T,2175,2022-04-28 05:00:00,20.19,22.86,-11.68,yfinance
2175.T,2175,2022-01-31 04:00:00,2.81,3.33,-15.62,yfinance
2175.T,2175,2021-10-28 20:00:00,10.64,3.46,207.51,yfinance
2175.T,2175,2021-07-29 20:00:00,28.43,22.84,24.47,yfinance
2175.T,2175,2021-04-27 20:00:00,22.19,22.89,-3.06,yfinance
2175.T,2175,2021-01-29 04:00:00,1.06,5.93,-82.12,yfinance
2175.T,2175,2020-10-28 20:00:00,6.6,4.64,42.24,yfinance
2175.T,2175,2020-07-29 20:00:00,25.28,21.11,19.75,yfinance
2175.T,2175,2020-04-29 20:00:00,25.77,23.08,11.66,yfinance
2181.T,2181,2020-02-13 19:00:00,1.94,2.61,-25.79,yfinance
2181.T,2181,2019-11-11 19:00:00,-4.56,2.58,-276.55,yfinance
2181.T,2181,2019-08-08 20:00:00,2.34,2.79,-15.94,yfinance
2181.T,2181,2019-05-14 20:00:00,2.41,4.05,-40.57,yfinance
2181.T,2181,2019-02-13 19:00:00,2.89,3.43,-15.66,yfinance
2181.T,2181,2018-11-08 19:00:00,2.3,1.87,22.65,yfinance
2181.T,2181,2018-08-09 20:00:00,2.84,2.82,0.71,yfinance
2181.T,2181,2018-05-14 20:00:00,-1.33,3.7,-135.87,yfinance
2181.T,2181,2018-02-13 19:00:00,0.71,2.92,-75.78,yfinance
2181.T,2181,2017-11-12 19:00:00,1.63,2.77,-41.36,yfinance
2181.T,2181,2017-08-09 20:00:00,2.32,3.59,-35.43,yfinance
2181.T,2181,2017-05-14 20:00:00,1.19,1.46,-18.22,yfinance
2181.T,2181,2017-02-12 19:00:00,2.19,2.18,0.83,yfinance
2181.T,2181,2016-05-12 20:00:00,2.01,2.15,-6.7,yfinance
2181.T,2181,2014-05-12 20:00:00,1.53,1.1,38.65,yfinance
2201.T,2201,2026-02-09 19:00:00,53.86,36.82,46.3,yfinance
2201.T,2201,2025-11-11 19:00:00,71.2,67.97,4.75,yfinance
2201.T,2201,2025-05-08 20:00:00,47.9,10.13,372.69,yfinance
2201.T,2201,2025-02-09 19:00:00,34.6,47.95,-27.84,yfinance
2201.T,2201,2024-11-12 01:00:00,64.11,71.15,-9.9,yfinance
2201.T,2201,2024-05-09 20:00:00,13.27,4.5,194.9,yfinance
2201.T,2201,2024-02-07 19:00:00,41.05,32.22,27.42,yfinance
2201.T,2201,2023-11-10 01:00:00,64.6,53.09,21.69,yfinance
2201.T,2201,2018-02-07 19:00:00,32.54,49.89,-34.77,yfinance
2201.T,2201,2017-08-08 20:00:00,41.74,48.48,-13.91,yfinance
2201.T,2201,2017-05-11 20:00:00,-6.03,6.92,-187.2,yfinance
2201.T,2201,2016-02-08 19:00:00,26.13,12.1,115.91,yfinance
2201.T,2201,2015-08-04 20:00:00,22.75,6.66,241.59,yfinance
2201.T,2201,2015-05-14 20:00:00,4.38,4.86,-10.03,yfinance
2201.T,2201,2015-02-08 19:00:00,16.05,9.01,78.14,yfinance
2201.T,2201,2014-11-04 19:00:00,10.55,5.16,104.66,yfinance
2201.T,2201,2014-08-05 20:00:00,5.58,4.74,17.74,yfinance
2201.T,2201,2014-05-13 20:00:00,2.2,3.92,-43.84,yfinance
2201.T,2201,2014-02-03 19:00:00,63.4,8.49,646.32,yfinance
2201.T,2201,2013-11-04 19:00:00,7.15,6.15,16.31,yfinance
2201.T,2201,2013-08-05 20:00:00,4.93,8.25,-40.3,yfinance
2201.T,2201,2013-05-14 20:00:00,3.35,6.06,-44.74,yfinance
2201.T,2201,2013-02-04 19:00:00,4.97,0.79,533.76,yfinance
2201.T,2201,2012-11-01 20:00:00,4.5,2.81,60.0,yfinance
2204.T,2204,2013-01-30 19:00:00,142.0,181.03,-21.56,yfinance
2204.T,2204,2012-07-30 20:00:00,-83.5,-110.1,24.16,yfinance
2204.T,2204,2012-01-30 19:00:00,97.6,172.83,-43.53,yfinance
2204.T,2204,2011-10-27 20:00:00,-89.8,-58.29,-54.06,yfinance
2204.T,2204,2011-07-28 20:00:00,-72.7,-119.9,39.37,yfinance
2204.T,2204,2011-05-12 20:00:00,63.7,57.89,10.04,yfinance
2206.T,2206,2024-02-13 01:00:00,17.94,11.26,59.28,yfinance
2206.T,2206,2023-11-02 02:00:00,81.38,58.76,38.49,yfinance
2206.T,2206,2023-08-03 02:00:00,56.41,35.78,57.68,yfinance
2206.T,2206,2023-05-08 20:00:00,66.52,35.46,87.58,yfinance
2206.T,2206,2023-02-14 01:00:00,-35.8,-6.64,-438.87,yfinance
2206.T,2206,2022-11-04 02:00:00,89.03,54.95,62.02,yfinance
2206.T,2206,2022-08-03 20:00:00,22.02,56.02,-60.69,yfinance
2206.T,2206,2022-05-09 03:00:00,51.34,45.91,11.83,yfinance
2206.T,2206,2022-02-14 03:00:00,15.23,-4.23,459.88,yfinance
2206.T,2206,2021-11-05 02:00:00,71.67,59.55,20.36,yfinance
2206.T,2206,2021-08-05 02:00:00,70.95,48.89,45.13,yfinance
2206.T,2206,2021-05-10 02:00:00,50.59,42.61,18.74,yfinance
2206.T,2206,2021-02-12 01:00:00,15.85,37.57,-57.82,yfinance
2206.T,2206,2020-11-05 01:00:00,70.0,55.97,25.06,yfinance
2206.T,2206,2020-08-06 02:00:00,57.1,54.27,5.22,yfinance
2206.T,2206,2020-05-11 02:00:00,39.69,12.31,222.53,yfinance
2206.T,2206,2020-02-13 19:00:00,50.33,45.24,11.25,yfinance
2206.T,2206,2019-08-04 20:00:00,62.96,76.01,-17.17,yfinance
2206.T,2206,2018-05-14 02:00:00,6.69,9.19,-27.2,yfinance
2206.T,2206,2018-01-31 01:00:00,52.0,82.05,-36.62,yfinance
2206.T,2206,2017-10-31 02:00:00,93.01,86.89,7.04,yfinance
2206.T,2206,2017-07-27 20:00:00,79.64,83.57,-4.7,yfinance
2206.T,2206,2017-05-15 02:00:00,17.77,11.04,60.96,yfinance
2206.T,2206,2017-01-31 10:00:00,82.46,58.75,40.35,yfinance
2207.T,2207,2013-02-07 19:00:00,30.3,17.8,70.2,yfinance
2207.T,2207,2012-08-09 20:00:00,-4.61,11.18,-141.25,yfinance
2207.T,2207,2012-05-14 20:00:00,17.11,8.28,106.57,yfinance
2207.T,2207,2012-02-02 19:00:00,3.16,16.63,-81.0,yfinance
2207.T,2207,2011-11-03 20:00:00,4.42,3.16,39.78,yfinance
2207.T,2207,2011-08-04 20:00:00,-2.23,6.61,-133.76,yfinance
2207.T,2207,2011-05-12 20:00:00,16.72,7.32,128.48,yfinance
2211.T,2211,2016-10-24 20:00:00,-13.0,-23.83,45.45,yfinance
2211.T,2211,2016-04-25 20:00:00,17.2,25.5,-32.55,yfinance
2211.T,2211,2015-10-26 20:00:00,-27.5,-19.32,-42.34,yfinance
2211.T,2211,2015-04-26 20:00:00,1.1,23.16,-95.25,yfinance
2211.T,2211,2015-02-08 19:00:00,46.8,85.5,-45.26,yfinance
2211.T,2211,2014-10-27 20:00:00,-30.8,-7.1,-333.8,yfinance
2211.T,2211,2014-07-30 20:00:00,-33.5,-5.99,-459.27,yfinance
2211.T,2211,2014-04-27 20:00:00,13.2,13.53,-2.44,yfinance
2211.T,2211,2014-02-12 19:00:00,53.1,65.2,-18.56,yfinance
2211.T,2211,2013-10-27 20:00:00,-22.3,14.82,-250.47,yfinance
2211.T,2211,2013-07-30 20:00:00,-8.5,8.03,-205.85,yfinance
2211.T,2211,2013-04-25 20:00:00,13.8,21.13,-34.69,yfinance
2211.T,2211,2013-02-11 19:00:00,69.5,58.53,18.74,yfinance
2211.T,2211,2012-10-28 20:00:00,3.3,5.37,-38.55,yfinance
2211.T,2211,2012-07-30 20:00:00,-10.2,-1.47,-593.88,yfinance
2211.T,2211,2012-04-25 20:00:00,21.3,6.06,251.49,yfinance
2211.T,2211,2012-02-08 19:00:00,33.0,55.67,-40.72,yfinance
2211.T,2211,2011-10-25 20:00:00,-7.3,4.04,-280.69,yfinance
2211.T,2211,2011-07-28 03:00:00,-3.0,-2.29,-31.0,yfinance
2212.T,2212,2026-02-12 01:00:00,56.52,54.07,4.53,yfinance
2212.T,2212,2025-10-29 02:00:00,34.15,30.32,12.65,yfinance
2212.T,2212,2025-08-01 02:00:00,60.72,60.5,0.36,yfinance
2212.T,2212,2025-04-25 02:00:00,55.39,55.11,0.51,yfinance
2212.T,2212,2025-02-14 01:00:00,46.21,44.83,3.08,yfinance
2212.T,2212,2024-10-29 02:00:00,26.4,28.57,-7.6,yfinance
2212.T,2212,2024-07-30 20:00:00,52.39,57.49,-8.86,yfinance
2212.T,2212,2024-04-25 20:00:00,53.58,34.76,54.14,yfinance
2212.T,2212,2024-02-14 01:00:00,54.81,42.85,27.91,yfinance
2212.T,2212,2023-10-25 02:00:00,23.39,14.58,60.44,yfinance
2212.T,2212,2023-08-01 02:00:00,41.54,30.17,37.69,yfinance
2212.T,2212,2023-04-26 20:00:00,26.45,19.74,33.99,yfinance
2212.T,2212,2023-02-14 01:00:00,11.62,14.62,-20.52,yfinance
2212.T,2212,2022-10-24 20:00:00,4.48,4.93,-9.22,yfinance
2212.T,2212,2022-08-01 20:00:00,24.4,18.09,34.88,yfinance
2212.T,2212,2022-04-27 20:00:00,18.6,13.72,35.62,yfinance
2212.T,2212,2022-02-14 19:00:00,12.06,13.98,-13.72,yfinance
2212.T,2212,2021-10-27 20:00:00,2.74,3.86,-29.04,yfinance
2212.T,2212,2021-08-02 20:00:00,19.59,11.14,75.85,yfinance
2212.T,2212,2021-04-27 20:00:00,14.21,13.15,8.06,yfinance
2212.T,2212,2021-02-11 19:00:00,12.22,4.37,179.63,yfinance
2212.T,2212,2020-10-26 20:00:00,-2.76,6.32,-143.67,yfinance
2212.T,2212,2020-08-03 20:00:00,8.93,14.62,-38.9,yfinance
2212.T,2212,2020-04-27 20:00:00,13.61,16.91,-19.49,yfinance
2220.T,2220,2016-02-04 19:00:00,28.97,20.03,44.62,yfinance
2220.T,2220,2015-07-30 20:00:00,6.9,11.14,-38.07,yfinance
2220.T,2220,2015-05-10 20:00:00,20.7,18.2,13.74,yfinance
2220.T,2220,2015-02-05 19:00:00,20.81,20.58,1.1,yfinance
2220.T,2220,2014-10-30 20:00:00,6.01,4.26,41.07,yfinance
2220.T,2220,2014-07-31 20:00:00,5.44,7.09,-23.3,yfinance
2220.T,2220,2014-05-08 20:00:00,22.63,20.75,9.06,yfinance
2220.T,2220,2008-06-22 20:00:00,6.78,11.31,-40.05,yfinance
2220.T,2220,2008-01-25 01:00:00,15.88,16.55,-4.05,yfinance
2220.T,2220,2007-11-08 02:00:00,-1.27,1.7,-174.66,yfinance
2222.T,2222,2026-02-02 01:00:00,27.94,28.14,-0.71,yfinance
2222.T,2222,2025-11-03 19:00:00,17.57,17.56,0.06,yfinance
2222.T,2222,2025-08-01 02:00:00,14.92,15.65,-4.66,yfinance
2222.T,2222,2025-05-13 02:00:00,20.01,18.94,5.65,yfinance
2222.T,2222,2025-02-02 19:00:00,25.92,25.58,1.33,yfinance
2229.T,2229,2026-02-01 22:00:00,55.06,56.77,-3.01,yfinance
2229.T,2229,2025-11-04 19:00:00,25.95,38.1,-31.89,yfinance
2229.T,2229,2025-07-31 23:00:00,28.38,39.62,-28.37,yfinance
2229.T,2229,2025-05-11 23:00:00,20.19,14.04,43.8,yfinance
2229.T,2229,2025-02-05 19:00:00,61.79,51.81,19.26,yfinance
2229.T,2229,2024-10-31 23:00:00,28.5,35.95,-20.72,yfinance
2229.T,2229,2024-08-02 02:00:00,56.63,39.56,43.15,yfinance
2229.T,2229,2024-05-08 20:00:00,21.79,17.06,27.73,yfinance
2229.T,2229,2024-02-06 01:00:00,50.46,42.11,19.82,yfinance
2229.T,2229,2023-10-31 02:00:00,36.92,29.74,24.15,yfinance
2229.T,2229,2023-08-02 22:00:00,50.05,33.68,48.61,yfinance
2229.T,2229,2023-05-09 02:00:00,17.97,21.05,-14.65,yfinance
2229.T,2229,2023-02-05 21:00:00,32.82,36.41,-9.85,yfinance
2229.T,2229,2022-11-07 00:00:00,29.11,27.4,6.23,yfinance
2229.T,2229,2022-08-02 01:00:00,35.26,22.54,56.44,yfinance
2229.T,2229,2022-05-10 02:00:00,26.02,19.28,34.96,yfinance
2229.T,2229,2022-02-01 00:00:00,41.55,37.25,11.54,yfinance
2229.T,2229,2021-10-28 23:00:00,31.61,30.88,2.37,yfinance
2229.T,2229,2021-08-05 02:00:00,37.07,32.28,14.85,yfinance
2229.T,2229,2021-05-13 02:00:00,27.19,23.74,14.53,yfinance
2229.T,2229,2021-01-28 01:00:00,43.59,41.52,4.98,yfinance
2229.T,2229,2020-11-02 01:00:00,31.22,33.06,-5.58,yfinance
2229.T,2229,2020-07-30 02:00:00,30.3,29.49,2.75,yfinance
2229.T,2229,2020-05-13 20:00:00,21.39,25.98,-17.65,yfinance
2264.T,2264,2026-02-11 19:00:00,89.81,62.62,43.42,yfinance
2264.T,2264,2025-11-11 00:00:00,94.07,69.23,35.89,yfinance
2264.T,2264,2025-08-07 20:00:00,82.9,69.23,19.75,yfinance
2264.T,2264,2025-05-13 01:00:00,-109.14,31.57,-445.68,yfinance
2264.T,2264,2025-02-11 19:00:00,60.18,63.12,-4.66,yfinance
2264.T,2264,2024-11-08 00:00:00,52.02,85.26,-38.99,yfinance
2264.T,2264,2024-08-07 20:00:00,61.54,62.52,-1.57,yfinance
2264.T,2264,2024-05-14 01:00:00,-13.77,2.39,-677.05,yfinance
2264.T,2264,2024-02-08 19:00:00,46.92,55.68,-15.74,yfinance
2264.T,2264,2023-11-09 00:00:00,75.38,54.63,37.97,yfinance
2264.T,2264,2023-08-09 01:00:00,588.4,576.53,2.06,yfinance
2264.T,2264,2023-05-15 01:00:00,52.47,45.22,16.04,yfinance
2264.T,2264,2023-02-09 19:00:00,40.33,52.49,-23.17,yfinance
2264.T,2264,2022-11-10 00:00:00,61.23,71.84,-14.77,yfinance
2264.T,2264,2022-08-09 01:00:00,32.55,56.13,-42.02,yfinance
2264.T,2264,2022-05-13 01:00:00,128.17,133.1,-3.71,yfinance
2264.T,2264,2022-02-09 00:00:00,41.38,52.45,-21.11,yfinance
2264.T,2264,2021-11-11 00:00:00,80.5,71.83,12.06,yfinance
2264.T,2264,2021-08-12 01:00:00,93.6,88.74,5.48,yfinance
2264.T,2264,2021-05-13 01:00:00,19.35,18.9,2.38,yfinance
2267.T,2267,2026-02-10 00:00:00,58.13,57.25,1.53,yfinance
2267.T,2267,2025-11-13 19:00:00,44.05,41.6,5.9,yfinance
2267.T,2267,2025-07-28 20:00:00,39.36,45.74,-13.96,yfinance
2267.T,2267,2025-05-13 01:00:00,6.68,15.57,-57.11,yfinance
2267.T,2267,2025-02-13 19:00:00,53.19,47.14,12.83,yfinance
2267.T,2267,2024-11-11 19:00:00,44.13,45.18,-2.32,yfinance
2267.T,2267,2024-07-29 20:00:00,46.48,45.49,2.18,yfinance
2267.T,2267,2024-05-13 20:00:00,24.73,30.27,-18.29,yfinance
2267.T,2267,2024-02-08 19:00:00,55.56,53.1,4.63,yfinance
2267.T,2267,2023-11-13 19:00:00,41.53,40.02,3.75,yfinance
2267.T,2267,2023-07-27 20:00:00,42.01,43.06,-2.45,yfinance
2267.T,2267,2023-05-11 20:00:00,14.01,21.21,-33.94,yfinance
2267.T,2267,2023-02-09 19:00:00,62.04,61.83,0.33,yfinance
2267.T,2267,2022-11-10 19:00:00,49.53,48.05,3.08,yfinance
2267.T,2267,2022-07-28 20:00:00,36.52,31.63,15.44,yfinance
2267.T,2267,2022-05-12 20:00:00,9.2,8.49,8.32,yfinance
2267.T,2267,2022-02-09 19:00:00,51.26,43.75,17.16,yfinance
2267.T,2267,2021-11-11 19:00:00,43.12,32.7,31.85,yfinance
2267.T,2267,2021-07-29 20:00:00,36.6,29.41,24.43,yfinance
2267.T,2267,2021-05-13 20:00:00,5.98,13.35,-55.22,yfinance
2267.T,2267,2021-01-28 19:00:00,48.73,40.76,19.56,yfinance
2267.T,2267,2020-11-12 19:00:00,32.08,29.82,7.58,yfinance
2267.T,2267,2020-07-30 20:00:00,35.64,25.28,40.96,yfinance
2267.T,2267,2020-05-13 20:00:00,12.82,8.65,48.23,yfinance
2269.T,2269,2026-02-12 01:00:00,63.97,71.33,-10.32,yfinance
2269.T,2269,2025-11-12 19:00:00,42.0,47.97,-12.44,yfinance
2269.T,2269,2025-08-05 20:00:00,37.27,49.7,-25.02,yfinance
2269.T,2269,2025-05-08 20:00:00,26.7,31.29,-14.67,yfinance
2269.T,2269,2025-02-10 00:00:00,61.72,48.42,27.48,yfinance
2269.T,2269,2024-11-11 00:00:00,47.43,44.11,7.52,yfinance
2269.T,2269,2024-08-08 20:00:00,50.23,38.67,29.89,yfinance
2269.T,2269,2024-05-09 20:00:00,20.51,25.31,-18.95,yfinance
2269.T,2269,2024-02-08 00:00:00,61.0,53.73,13.53,yfinance
2269.T,2269,2023-11-09 00:00:00,58.54,48.11,21.68,yfinance
2269.T,2269,2023-08-07 20:00:00,41.59,41.95,-0.86,yfinance
2269.T,2269,2023-05-10 20:00:00,79.27,53.45,48.3,yfinance
2269.T,2269,2023-02-09 00:00:00,49.6,62.38,-20.49,yfinance
2269.T,2269,2022-11-08 00:00:00,61.66,56.68,8.77,yfinance
2269.T,2269,2022-08-09 01:00:00,56.87,37.12,53.21,yfinance
2269.T,2269,2022-05-12 01:00:00,109.72,101.99,7.57,yfinance
2269.T,2269,2022-02-09 00:00:00,67.64,70.41,-3.94,yfinance
2269.T,2269,2021-11-09 00:00:00,83.23,60.83,36.81,yfinance
2269.T,2269,2021-08-12 01:00:00,43.05,51.02,-15.64,yfinance
2269.T,2269,2021-05-18 02:00:00,56.0,53.85,3.99,yfinance
2269.T,2269,2021-02-09 00:00:00,71.25,73.02,-2.44,yfinance
2269.T,2269,2020-11-10 00:00:00,52.94,61.07,-13.31,yfinance
2269.T,2269,2020-08-12 01:00:00,46.09,51.92,-11.24,yfinance
2269.T,2269,2020-05-22 02:00:00,51.19,45.19,13.27,yfinance
2270.T,2270,2026-02-12 21:00:00,173.82,85.07,104.33,yfinance
2270.T,2270,2025-11-13 21:00:00,38.87,166.41,-76.64,yfinance
2270.T,2270,2025-05-13 22:00:00,21.13,26.99,-21.71,yfinance
2270.T,2270,2025-02-12 21:00:00,49.58,58.69,-15.52,yfinance
2270.T,2270,2024-11-13 21:00:00,57.16,69.58,-17.85,yfinance
2270.T,2270,2024-08-08 20:00:00,78.06,51.82,50.64,yfinance
2270.T,2270,2024-05-13 20:00:00,118.91,142.14,-16.34,yfinance
2270.T,2270,2024-02-08 19:00:00,54.78,46.68,17.35,yfinance
2270.T,2270,2023-05-14 22:00:00,47.7,38.38,24.28,yfinance
2270.T,2270,2023-02-09 19:00:00,53.4,50.31,6.14,yfinance
2270.T,2270,2022-11-09 21:00:00,14.18,14.16,0.14,yfinance
2270.T,2270,2022-08-09 22:00:00,19.9,50.34,-60.47,yfinance
2270.T,2270,2022-05-12 22:00:00,8.39,17.74,-52.71,yfinance
2270.T,2270,2022-02-08 19:00:00,43.32,48.87,-11.36,yfinance
2270.T,2270,2021-08-11 22:00:00,71.08,51.09,39.13,yfinance
2270.T,2270,2021-02-08 21:00:00,64.35,48.22,33.45,yfinance
2270.T,2270,2020-11-08 21:00:00,59.41,57.96,2.5,yfinance
2270.T,2270,2020-08-11 22:00:00,46.93,50.97,-7.93,yfinance
2270.T,2270,2020-05-12 22:00:00,28.52,20.16,41.47,yfinance
2270.T,2270,2020-02-06 19:00:00,37.4,50.14,-25.41,yfinance
2270.T,2270,2019-11-07 21:00:00,57.29,53.83,6.43,yfinance
2270.T,2270,2019-08-08 20:00:00,56.5,50.14,12.68,yfinance
2270.T,2270,2019-05-12 22:00:00,17.91,21.5,-16.7,yfinance
2270.T,2270,2019-02-06 21:00:00,46.02,78.76,-41.57,yfinance
2281.T,2281,2016-01-31 19:00:00,35.9,52.35,-31.42,yfinance
2281.T,2281,2015-08-02 20:00:00,24.05,30.57,-21.33,yfinance
2281.T,2281,2015-05-10 20:00:00,45.15,13.54,233.46,yfinance
2281.T,2281,2015-02-01 19:00:00,48.9,41.18,18.76,yfinance
2281.T,2281,2014-11-04 19:00:00,25.3,19.84,27.52,yfinance
2281.T,2281,2014-08-03 20:00:00,23.6,21.43,10.15,yfinance
2281.T,2281,2014-05-11 20:00:00,9.45,3.86,145.14,yfinance
2281.T,2281,2014-02-02 19:00:00,50.95,46.96,8.5,yfinance
2281.T,2281,2013-11-05 19:00:00,13.35,27.95,-52.23,yfinance
2281.T,2281,2013-08-04 20:00:00,19.9,27.34,-27.2,yfinance
2281.T,2281,2013-05-12 20:00:00,-0.8,14.54,-105.5,yfinance
2281.T,2281,2013-02-03 19:00:00,46.4,36.21,28.14,yfinance
2281.T,2281,2012-11-04 19:00:00,29.1,24.68,17.93,yfinance
2281.T,2281,2012-08-05 20:00:00,22.7,22.33,1.66,yfinance
2281.T,2281,2012-06-27 20:00:00,-4.75,9.85,-148.25,yfinance
2281.T,2281,2012-02-02 19:00:00,47.9,35.22,36.0,yfinance
2281.T,2281,2011-11-03 20:00:00,24.4,32.9,-25.84,yfinance
2281.T,2281,2011-08-04 20:00:00,32.9,12.25,168.68,yfinance
2281.T,2281,2011-05-12 20:00:00,-18.5,0.38,-4968.42,yfinance
2281.T,2281,2011-02-03 19:00:00,58.4,21.57,170.75,yfinance
2281.T,2281,2010-11-04 20:00:00,20.4,15.72,29.77,yfinance
2282.T,2282,2026-02-02 01:00:00,107.94,123.08,-12.3,yfinance
2282.T,2282,2025-11-04 01:00:00,119.8,76.25,57.12,yfinance
2282.T,2282,2025-08-01 02:00:00,115.4,93.37,23.59,yfinance
2282.T,2282,2025-05-08 20:00:00,-23.38,-20.71,-12.87,yfinance
2282.T,2282,2025-01-30 19:00:00,112.24,116.91,-4.0,yfinance
2282.T,2282,2024-10-31 20:00:00,47.1,50.65,-7.01,yfinance
2282.T,2282,2024-07-31 20:00:00,127.09,94.25,34.84,yfinance
2282.T,2282,2024-05-09 20:00:00,-14.1,-155.12,90.91,yfinance
2282.T,2282,2024-01-31 19:00:00,92.92,96.73,-3.94,yfinance
2282.T,2282,2023-10-30 20:00:00,80.28,47.31,69.7,yfinance
2282.T,2282,2023-05-09 20:00:00,-25.26,-14.44,-74.94,yfinance
2282.T,2282,2023-01-30 19:00:00,36.49,62.49,-41.61,yfinance
2282.T,2282,2022-10-30 20:00:00,51.72,62.8,-17.64,yfinance
2282.T,2282,2022-07-31 20:00:00,99.49,86.65,14.82,yfinance
2282.T,2282,2022-05-09 20:00:00,110.47,42.09,162.47,yfinance
2282.T,2282,2022-02-01 19:00:00,167.65,77.11,117.41,yfinance
2282.T,2282,2021-10-31 20:00:00,94.86,79.13,19.88,yfinance
2282.T,2282,2021-08-01 20:00:00,96.94,82.08,18.1,yfinance
2282.T,2282,2021-05-09 20:00:00,40.4,-29.12,238.74,yfinance
2282.T,2282,2021-01-31 19:00:00,88.25,82.72,6.68,yfinance
2282.T,2282,2020-11-01 19:00:00,98.14,39.42,148.94,yfinance
2282.T,2282,2020-07-30 20:00:00,91.18,48.98,86.16,yfinance
2282.T,2282,2020-05-10 20:00:00,-45.82,-46.01,0.4,yfinance
2282.T,2282,2020-01-30 23:00:00,132.13,66.34,99.17,yfinance
2288.T,2288,2016-02-03 19:00:00,49.45,59.93,-17.49,yfinance
2288.T,2288,2015-08-03 20:00:00,26.55,22.34,18.87,yfinance
2288.T,2288,2015-05-12 20:00:00,-10.2,-15.09,32.43,yfinance
2288.T,2288,2015-02-03 19:00:00,44.35,68.98,-35.71,yfinance
2288.T,2288,2014-11-10 19:00:00,12.15,11.56,5.15,yfinance
2288.T,2288,2014-08-04 20:00:00,23.15,27.67,-16.34,yfinance
2288.T,2288,2014-05-12 20:00:00,-15.9,-24.29,34.54,yfinance
2296.T,2296,2026-02-04 22:00:00,114.06,146.13,-21.95,yfinance
